nom_banque;code_etab;nom_etab;code_agence;nom_agence;rue;place_id;place_name;rating;user_ratings_total;geopoints
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00537;FOREZ MONTROND LES BAINS;4, ave des Sources;ChIJL6ZIcuZI9EcRBhzUio1X_v0;Banque Populaire Auvergne Rhône Alpes;3.8;5.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00401;VIDAUBAN;95, avenue du Président Wilson;ChIJ6X8aveeyzhIRAfzZ0XlmcJo;Banque Populaire Méditerranée;1.8;5.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00070;VESOUL SUD;42, bd Charles de Gaulle;ChIJIwilMMHykkcRvjWPhUZffbI;Banque Populaire Bourgogne Franche-Comté;3.9;11.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00073;MONTREAL LA CLUSE;13, ave de Bresse;ChIJPSqEeZOjjEcRWg5WjTSiKFY;Banque Populaire Bourgogne Franche-Comté;3.6;14.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00407;LE BEAUSSET;3, boulevard du 8 mai 1945;ChIJM6BUSroIyRIR6k4bnz2F83U;Banque Populaire Méditerranée;2.7;20.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00412;SOLLIES PONT;3, rue de la République;ChIJb_GaKLwXyRIRVSjMdwcpQ3c;Banque Populaire Méditerranée;4.8;29.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00079;PERONNAS;33, rue de l'Europe;ChIJg3RPu1lR80cRKgis1-8KXuw;Banque Populaire Bourgogne Franche-Comté;3.4;12.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00083;MONTREVEL EN BRESSE;8, pl du 3 Septembre;ChIJA3SAvhNG80cRgQipXc-Ca_M;Banque Populaire Bourgogne Franche-Comté;4.8;8.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00207;APT;282, avenue de Lancon;;;;;
Banque Populaire;14607;Banque Populaire Méditerranée;00208;VALENCE;7 BIS RUE SEVIGNE;ChIJc75IYCxY9UcRJ_8HCSj7iR0;Banque Populaire Auvergne Rhône Alpes;2.3;12.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00089;PIERRE DE BRESSE;13, pl Comte d'Estampes;ChIJ8expPZTP8kcRvj8wngEZASA;Banque Populaire Bourgogne Franche-Comté;5.0;4.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00209;CHATEAURENARD CHAPELLE;15 AVENUE AUGUSTE CHAPELLE;;;;;
Banque Populaire;14607;Banque Populaire Méditerranée;00275;LUNEL;40, ave du Vidourle;ChIJbwPEOXyethIRinOC71B-piA;Banque Populaire Méditerranée;3.7;15.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00211;CAVAILLON GAMB 204;204, cours Léon Gambetta;;;;;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00093;PORT SUR SAONE;53, rue François Mitterand;ChIJoUiIg1TpkkcRpYhkeDUoLeI;Banque Populaire Bourgogne Franche-Comté;3.7;7.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00094;FONCINE LE HAUT;61 A, Grande Rue;ChIJBctO2Nv_jEcRXwM60LXtAcM;Banque Populaire Bourgogne Franche-Comté;5.0;2.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00096;LONS LE SAUNIER SULLY;72, cours Sully;ChIJKSUx_urXjEcRGHX7v8uRi2w;Banque Populaire Bourgogne Franche-Comté;4.2;6.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00097;LE RUSSEY;23, pl Dominique Parrenin;ChIJ8w8hF9rwjUcR6JlSE-bvZro;Banque Populaire Bourgogne Franche-Comté;3.0;2.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00276;AVIGNON RASPAIL;11 Boulevard Raspail;;;;;
Banque Populaire;14607;Banque Populaire Méditerranée;00222;PERNES PORTAILNEUF;PLACE DU PORTAIL NEUF;;;;;
Banque Populaire;14607;Banque Populaire Méditerranée;00225;BOLLENE;7 AVENUE PASTEUR;;;;;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00100;ORCHAMPS VENNES;22, Grande Rue;ChIJQ072LKGNjUcR54Zy8fauokk;Banque Populaire Bourgogne Franche-Comté;1.5;2.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00227;BUIS LES BARONNIES;10 PLACE DU MARCHE;ChIJ9d9yDJiLtRIReG3W80T12fA;Banque Populaire Méditerranée;3.7;6.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00228;VAUVERT;293 rue de la République;ChIJ9wxBiPWCthIRv2kgtz9Wprk;Banque Populaire du Sud;3.3;7.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00229;CABANNES;4 rue Eucher Ferrier;;;;;
Banque Populaire;14607;Banque Populaire Méditerranée;00277;NIMES JAURES;71 AVENUE JEAN JAURES;ChIJh6BEtasttBIRlp6FyJGIi0A;Banque Populaire Méditerranée;3.4;7.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00105;MANDEURE;44, rue de Beaulieu;ChIJaTAOIYsQkkcRKBC5uTZBTL0;Banque Populaire Bourgogne Franche-Comté;2.3;8.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00231;COURTHEZON;9 BOULEVARD JEAN JAURES;;;;;
Banque Populaire;14607;Banque Populaire Méditerranée;00239;PERTUIS ROUTE D'AIX;398, route d'Aix en Provence;;;;;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00110;BESANCON TEMIS;Carrefour Sud Savary;ChIJaUzd5apjjUcR5tVday_NMFU;Banque Populaire Bourgogne Franche-Comté;4.8;4.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00111;DOUBS;3 A, rue de Besançon;ChIJ0bXVQdWijUcRLSeRHImT_0E;Banque Populaire Bourgogne Franche-Comté;3.8;4.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00243;SAINT GILLES;75 RUE GAMBETTA;ChIJ76RVXKV_thIRG6okY6WuCSU;Banque Populaire Méditerranée;5.0;1.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00113;VESOUL NORD;14, rue Claude Monet;ChIJP5NY_orykkcRYFXR-xTVAnQ;Banque Populaire Bourgogne Franche-Comté;4.6;7.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00403;CHENOVE;131, ave Roland Carraz;ChIJs7DbB1uc8kcRFRzYbz4yoWc;Banque Populaire Bourgogne Franche-Comté;3.7;48.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00252;LAMBESC;3 AVENUE DU 11 NOVEMBRE 1918;ChIJX6A-tEkCyhIRj9ZIaTFxaB0;Banque Populaire Méditerranée;4.3;9.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00404;DIJON CAP NORD;10, rue de Cracovie;ChIJ6R09sf1h7UcRkrYYkHSgWn8;Banque Populaire Bourgogne Franche-Comté;4.3;10.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00267;EYGUIERES;1 RUE DU COUVENT;;;;;
Banque Populaire;14607;Banque Populaire Méditerranée;00268;BAGNOLS SUR CEZE;37 RUE LEON ALEGRE;ChIJ6Su-Wza7tRIRE3FV8M0ouSY;Banque Populaire du Sud;1.7;9.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00408;QUETIGNY GRAND MARCHE;14, rue des Chalands;ChIJtfXbZkye8kcR3Rk6BglrOc0;Banque Populaire Bourgogne Franche-Comté;2.2;10.0;
Banque Populaire;14707;Banque Populaire Alsace Lorraine Champagne;00159;EPERNAY;38, Rue Général Leclerc;ChIJwbzZB_tr6UcR-32YeG1giII;Banque Populaire Alsace Lorraine Champagne;0.0;0.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00413;BEAUNE LES HALLES;4, pl de la Halle;ChIJ0y_XCEXz8kcRw_DGoSamgJU;Banque Populaire Bourgogne Franche-Comté;4.0;39.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00414;CHATILLON SUR SEINE;36, rue Maréchal de Lattre de Tassigny;ChIJpffL1BC37UcRKwQDF5LDJtg;Banque Populaire Bourgogne Franche-Comté;5.0;1.0;
Banque Populaire;14707;Banque Populaire Alsace Lorraine Champagne;00005;FORBACH;47, rue Nationale;ChIJfZnBMuyylUcRMxgi1v0w4fs;Banque Populaire Alsace Lorraine Champagne;3.5;8.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00415;MONTBARD;2, rue Carnot;ChIJN-DOCiDp7UcR1akbVAO4uAk;Banque Populaire Bourgogne Franche-Comté;3.0;2.0;
Banque Populaire;10807;Banque Populaire Bourgogne Franche-Comté;00418;SEMUR EN AUXOIS;3, rue de l'Ancienne Comédie;ChIJ7ehdK6Lx7UcRgXjEkS8AXTo;Banque Populaire Bourgogne Franche-Comté;3.3;9.0;
Banque Populaire;14707;Banque Populaire Alsace Lorraine Champagne;00008;SARRALBE;21, rue Napoléon 1er;ChIJoSpacOM3lEcRMX8YWB3efEk;Banque Populaire Alsace Lorraine Champagne;3.5;10.0;
Banque Populaire;14707;Banque Populaire Alsace Lorraine Champagne;00014;ROMBAS;3, pl de l'Hôtel de Ville;ChIJC1dyE4IolUcRZVk1vmgFirk;Banque Populaire Alsace Lorraine Champagne;2.1;10.0;
