code_etab;nom_etab;code_agence;nom_agence;rue;nom_banque;place_id;rating;user_ratings_total;lat_lng
10107;BRED-Banque Populaire;00124;PARIS VICTOR HUGO;94, ave Victor Hugo;Banque Populaire;ChIJEfzjNPdv5kcRI60gkmRK2M0;1.9;44.0;48.8690800,2.2835997
13485;LANGUEDOC ROUSSILLON;547;JACOU;4 AVENUE DE VENDARGUES;Caisse d'Epargne;ChIJdV0hnaeothIR014bK0Pyk-U;2.3;44.0;43.6595030,3.9053391
16275;HAUTS DE FRANCE;59081;MAUBEUGE;28 AVENUE DE VERDUN;Caisse d'Epargne;ChIJn0ojFyxowkcRvba5tHrAZX0;3.2;44.0;50.2741900,3.9715480
18315;COTE D'AZUR;147;LA VALETTE DU VAR;PLACE GENERAL DE GAULLE;Caisse d'Epargne;ChIJsa04joAZyRIR_kMOk0ZdE58;4.6;44.0;43.1376026,5.9842438
18315;COTE D'AZUR;164;LA SEYNE-MAR VIVO LES SABLETTE;AV, GENERAL DE GAULLE;Caisse d'Epargne;ChIJf6TNuTcDyRIRRhAJ8jq8P4U;3.9;44.0;43.0789609,5.8929589
11307;CASDEN Banque Populaire;DD002;CASDEN LAON;1 RUE FERNAND THUILLART;Banque Populaire;ChIJoT2koUJL6EcR08L46qbLexE;4.8;44.0;49.5685520,3.6325270
13825;RHONE ALPES;30212;ZOLA;123,COURS EMILE ZOLA;Caisse d'Epargne;ChIJCSgYPijA9EcRvLPl8vb18LM;3.8;44.0;45.7704877,4.8748931
17515;ILE DE FRANCE;28;PARIS ORDENER;162, RUE ORDENER;Caisse d'Epargne;ChIJjar0eldu5kcR8148LwjltSU;3.3;44.0;48.8938040,2.3358969
10107;BRED-Banque Populaire;00171;PARIS AVRON;60, rue d'Avron;Banque Populaire;ChIJbRLYBnly5kcRa4uaXc5rplQ;2.6;44.0;48.8520829,2.4034840
10107;BRED-Banque Populaire;07001;BRED-Banque Populaire;18, quai de la Rapée;Banque Populaire;ChIJKQt8Khpy5kcRa2O6_7hRYqg;2.1;44.0;48.8404696,2.3747543
17515;ILE DE FRANCE;33;PARIS BELLEVILLE;17, RUE DE BELLEVILLE;Caisse d'Epargne;ChIJY1kAOuZt5kcRSaLKNDCKUng;3.2;44.0;48.8726983,2.3786107
17515;ILE DE FRANCE;253;ATHIS-MONS CENTRE;1 TER, RUE CONRART;Caisse d'Epargne;ChIJbV7bupB15kcR9EcHTv2C16Y;2.7;43.0;48.7081804,2.3878612
10107;BRED-Banque Populaire;00130;PARIS KLEBER;82, ave Kléber;Banque Populaire;ChIJ17FzUOVv5kcROb3InnDZxFo;2.1;43.0;48.8667835,2.2896164
17515;ILE DE FRANCE;137;AGENCE TAXI;3 RUE SOUFFLOT;Caisse d'Epargne;ChIJm2Wk--dx5kcRcyMC-XNf7VM;1.7;43.0;48.8329651,2.3549631
13335;AQUITAINE POITOU-CHARENTES;86231;ROYAN CENTRE;7, RUE FONT DE CHERVES;Caisse d'Epargne;ChIJsX4qr1x2AUgRZ2RgGfVhOfg;1.4;43.0;45.6249517,-1.0281514
13825;RHONE ALPES;30129;LES HALLES;92, COURS LAFAYETTE;Caisse d'Epargne;ChIJYz72FvXq9EcRMJt6a-BQHrM;3.5;43.0;45.7633206,4.8496127
17515;ILE DE FRANCE;47;PARIS ANVERS;74 BOULEVARD  DE ROCHECHOUART;Caisse d'Epargne;ChIJAwxSB2pu5kcRFn_2C6j9V8I;3.9;43.0;48.8829540,2.3434978
16275;HAUTS DE FRANCE;60803;CHANTILLY;114 RUE DU CONNETABLE;Caisse d'Epargne;ChIJmU0ZgRZI5kcRCc5LYpYwxCM;2.8;43.0;49.1943449,2.4695881
18315;COTE D'AZUR;160;TOULON PONT DU LAS;5 RUE D'ISLY;Caisse d'Epargne;ChIJRaH6VSMbyRIRBFZOQXNX9Kw;2.7;43.0;43.1289715,5.9147713
17515;ILE DE FRANCE;175;LE PLESSIS-ROBINSON;3, AVENUE ARISTIDE BRIAND;Caisse d'Epargne;ChIJnyduWhx65kcRmgI5GFDzHIY;1.8;43.0;48.7806067,2.2570640
16807;Banque Populaire Auvergne Rhône Alpes;00043;PAYS ROCHOIS REIGNIER;326, Grande Rue;Banque Populaire;ChIJDXJHZNtzjEcRU8JcW6uOJmM;3.4;43.0;46.1361812,6.2688549
17807;Banque Populaire Occitane;00010;AUCAMVILLE;79, route de Fronton;Banque Populaire;ChIJ9c8WlYmkrhIRcySnwvqhnvg;4.0;43.0;43.6656343,1.4299676
10807;Banque Populaire Bourgogne Franche-Comté;00403;CHENOVE;131, ave Roland Carraz;Banque Populaire;ChIJs7DbB1uc8kcRFRzYbz4yoWc;3.5;42.0;47.2899332,5.0144628
17515;ILE DE FRANCE;27;PARIS BATIGNOLLES;22, RUE DES BATIGNOLLES;Caisse d'Epargne;ChIJmal4VrJv5kcRQQTLWS2A9SA;1.9;42.0;48.8848419,2.3213167
11425;NORMANDIE;76213;OISSEL;67 RUE DE LA PAIX;Caisse d'Epargne;ChIJlw-AQGAg4UcR4vB19q6CoAY;4.2;42.0;49.3411983,1.0974049
17515;ILE DE FRANCE;94;MAISONS-ALFORT;147, AVENUE DU GENERAL LECLERC;Caisse d'Epargne;ChIJrYLlzihz5kcRh2UysclBRKc;3.2;42.0;48.8090941,2.4351065
13825;RHONE ALPES;30101;ST GENIS LAVAL;5, PLACE MARECHAL JOFFRE;Caisse d'Epargne;ChIJuxAVfCHp9EcRkkFAsrRDe9g;3.8;42.0;45.6941214,4.7933016
17515;ILE DE FRANCE;115;PARIS OLYMPIADES;3, RUE DES FRERES D'ASTIER;Caisse d'Epargne;ChIJp0IPkodx5kcRe9kY0XCziu0;2.0;42.0;48.8240942,2.3636868
11315;PROVENCE ALPES CORSE REUNION;267;GRAND PEYROLLES;C.COMM. LES RIVAUX - RTE DU PLAN;Caisse d'Epargne;ChIJT9e2P42HyRIRGCJnp2dm_cA;3.8;42.0;43.6443720,5.5781439
15135;GRAND EST EUROPE;54671;VANDOEUVRE LES NANCY;CENTRE COMMERCIAL LES NATIONS;Caisse d'Epargne;ChIJUxBzh5CYlEcRJ_-fTHtWNXs;2.6;42.0;48.6622580,6.1748184
18315;COTE D'AZUR;122;SAINT-MAXIMIN-LA SAINTE-BAUME;Z.A. LA LAOUVE;Caisse d'Epargne;ChIJn8hmtlNwyRIRNLhkmOiR1DM;3.7;42.0;43.4595428,5.8623993
17515;ILE DE FRANCE;168;BONDY;7, AVENUE CARNOT;Caisse d'Epargne;ChIJoZcIvCMT5kcRg0tyg6Ap1B8;2.1;42.0;48.9024935,2.4828685
15135;GRAND EST EUROPE;57348;HAGONDANGE;16, RUE ANATOLE FRANCE;Caisse d'Epargne;ChIJX6QcpsImlUcRGs6gFWrCpa8;2.3;41.0;49.2521900,6.1687089
13485;LANGUEDOC ROUSSILLON;283;LATTES;7 GRAND PLACE  D'ARAGON;Caisse d'Epargne;ChIJF9atxAawthIR0ec3kQktoek;2.7;41.0;43.5701540,3.9038110
17515;ILE DE FRANCE;58;CLICHY;73, BOULEVARD JEAN JAURÈS;Caisse d'Epargne;ChIJfdTxaAtv5kcRzWUKpGLS9Zs;2.6;41.0;48.9015459,2.3047538
15135;GRAND EST EUROPE;88561;REMIREMONT;6, PLACE DE L'ABBAYE;Caisse d'Epargne;ChIJM92qDNavk0cRtve0o4CZ1gs;3.3;41.0;48.0160729,6.5912612
15135;GRAND EST EUROPE;54696;VILLERS GENERAL LECLERC;189, AVENUE DU GENERAL LECLERC;Caisse d'Epargne;ChIJTYVnCIeilEcRHOCmlnMeN1g;3.6;41.0;48.6773973,6.1560132
18715;AUVERGNE-LIMOUSIN;623;THIERS LE MOUTIER;GALERIE DES MOLLES;Caisse d'Epargne;ChIJ1bqMCFWV9kcRqM_gYpel2m4;3.5;41.0;45.8489682,3.5350761
18315;COTE D'AZUR;50;ANTIBES - SOLEAU;13 AV, ROBERT SOLEAU;Caisse d'Epargne;ChIJ58v_xG7VzRIRzSZgQoiID8k;4.1;41.0;43.5819022,7.1204672
17515;ILE DE FRANCE;3;PARIS MOUFFETARD;2, RUE CLAUDE BERNARD;Caisse d'Epargne;ChIJ35KmZuxx5kcRW9RidnUZWPw;2.5;41.0;48.8388620,2.3499785
17515;ILE DE FRANCE;106;PARIS ALÉSIA;130, RUE D'ALÉSIA;Caisse d'Epargne;ChIJb_p7N7Nx5kcRIE3WcuVrKO0;2.4;41.0;48.8302491,2.3203999
17515;ILE DE FRANCE;581;TAVERNY;56, AVENUE DE LA GARE;Caisse d'Epargne;ChIJ-QTVbvNd5kcRyI3s7Kb3zOY;1.6;41.0;49.0258438,2.2210632
13825;RHONE ALPES;30602;EVIAN;6 PLACE DE L'EGLISE LE ST ANDRE;Caisse d'Epargne;ChIJy4RIqqs8jEcRz5WAO4nkHyg;2.3;41.0;46.4011126,6.5874278
17515;ILE DE FRANCE;564;FLINS;ROUTE DEPARTEMENTALE 114;Caisse d'Epargne;ChIJEco-8MCT5kcRinZre-_URy8;2.5;41.0;48.9634043,1.8647790
42559;Crédit Coopératif;61;LILLE CENTRE;16 bis, rue de Tenremonde;Credit Cooperatif;ChIJt2nZJYfVwkcR_qiL1EvVBLY;2.8;41.0;50.6359132,3.0559286
17515;ILE DE FRANCE;595;CERGY CERCLADES;2, PLACE DES CERCLADES;Caisse d'Epargne;ChIJZWFqjDv15kcRyuJ_MVjkJIw;2.1;41.0;49.0368216,2.0805427
11315;PROVENCE ALPES CORSE REUNION;180;SAINT JEROME ETOILE;88 AVENUE DE SAINT JEROME;Caisse d'Epargne;ChIJW8tgyr6_yRIR27fzWFPhsJg;1.6;41.0;43.3328120,5.4203919
14265;LOIRE DROME ARDECHE;30451;MONTELIMAR MEYNOT;6, BOULEVARD MEYNOT;Caisse d'Epargne;ChIJYcQb0xlrtRIR37Rv4gUYF78;2.8;41.0;44.5555138,4.7517072
10207;Banque Populaire Rives de Paris;00216;PARIS BANQUE PRIVEE VAL DE FRANCE;35, rue du Val de Marne;Banque Populaire;ChIJoZ4Ot49x5kcR3FCo5psNN3I;2.3;40.0;48.8259941,2.3577319
17515;ILE DE FRANCE;270;SAINTE-GENEVIÈVE DONJON;15, RUE DES EGLANTIERS;Caisse d'Epargne;ChIJ37yi0D7Z5UcRNBZWho860xk;2.5;40.0;48.6382512,2.3313403
17515;ILE DE FRANCE;39;PARIS FLANDRE;90, AVENUE DE FLANDRE;Caisse d'Epargne;ChIJrdsGXtFt5kcRP5wg3As4S7c;1.5;40.0;48.8899681,2.3768888
42559;Crédit Coopératif;41;BORDEAUX GARONNE;51, quai de Paludate;Credit Cooperatif;ChIJI1aMte4nVQ0R7hlaq_MKr18;2.2;40.0;44.8280950,-0.5527656
17807;Banque Populaire Occitane;00001;TOULOUSE ALSACE;47, rue d'Alsace Lorraine;Banque Populaire;ChIJ19bxfJ68rhIR1RdoCEeOhgA;2.2;40.0;43.6050245,1.4455131
17515;ILE DE FRANCE;282;VIRY-CHÂTILLON MAIRIE;10 BIS, RUE ALEXANDRE DUMAS;Caisse d'Epargne;ChIJRZ0QpBff5UcRVHKXopCiXn8;2.2;40.0;48.6709643,2.3761029
13825;RHONE ALPES;30108;OULLINS;6, PLACE ANATOLE FRANCE;Caisse d'Epargne;ChIJp_ttym7p9EcRSeKuFTTJ9Fo;3.0;40.0;45.7145567,4.8050009
17515;ILE DE FRANCE;68;NANTERRE;64, RUE MAURICE THOREZ;Caisse d'Epargne;ChIJKXRZB4Rk5kcRS-FiCPq70Iw;2.1;40.0;48.8940493,2.1960173
17515;ILE DE FRANCE;121;PARIS BUTTE-AUX-CAILLES;184, RUE DE TOLBIAC;Caisse d'Epargne;ChIJQX1FgJpx5kcRB8bI-Uk6WDY;2.8;40.0;48.8259875,2.3507595
11315;PROVENCE ALPES CORSE REUNION;572;AIX PASTEUR;21 BLD JEAN JAURES;Caisse d'Epargne;ChIJXVc8rqSNyRIRDXXrx-D2v38;2.6;40.0;43.5326434,5.4460361
13825;RHONE ALPES;30501;ANNECY CARNOT;53,  RUE CARNOT;Caisse d'Epargne;ChIJz8bME_ePi0cRftsLmB9-n24;3.5;40.0;45.9033498,6.1246594
15135;GRAND EST EUROPE;54601;SAINT MAX;3, AVENUE CARNOT;Caisse d'Epargne;ChIJ3dkfRDqYlEcR8gba92DMJ30;3.5;40.0;48.6996871,6.2039908
17515;ILE DE FRANCE;67;MONTROUGE;63, AVENUE DE LA RÉPUBLIQUE;Caisse d'Epargne;ChIJcWGjVVVw5kcRn3KYBEOLafI;2.1;39.0;48.8166022,2.3186988
18315;COTE D'AZUR;58;CANNES REPUBLIQUE;38 BOULEVARD DE LA REPUBLIQUE;Caisse d'Epargne;ChIJWSP6VJSBzhIRHyTllUlVfLM;3.2;39.0;43.5564278,7.0240965
13335;AQUITAINE POITOU-CHARENTES;33123;LA BASTIDE PONT DE PIERRE;16, PLACE STALINGRAD;Caisse d'Epargne;ChIJnbLdDCUmVQ0Rrr_aa615Ooo;2.7;39.0;44.8406917,-0.5601256
16275;HAUTS DE FRANCE;59033;DOUAI CENTRE;88 RUE FRANCOIS CUVELLE;Caisse d'Epargne;ChIJG2sbuGnJwkcRH-OYCH596Kc;2.4;39.0;50.3679680,3.0856260
10107;BRED-Banque Populaire;00268;MAISONS ALFORT HOTEL DE VILLE;1, rue Pasteur;Banque Populaire;ChIJswvolD1z5kcRBynUDGCoxkk;1.4;39.0;48.8004629,2.4307511
16275;HAUTS DE FRANCE;62291;HENIN BEAUMONT;131 RUE DE L ABBAYE;Caisse d'Epargne;ChIJqyy3rBEz3UcR2qWcoYbJINE;1.7;39.0;50.4220210,2.9461660
10107;BRED-Banque Populaire;00223;MONTREUIL CROIX DE CHAVAUX;62, bd Rouget de l'Isle;Banque Populaire;ChIJYeBd0ERt5kcRItOMhgSK9Js;2.2;39.0;48.8586365,2.4371390
42559;Crédit Coopératif;51;NANTES;38, rue du Pré Gauchet;Credit Cooperatif;ChIJv4uTJhrsBUgRqwZ191aqmCc;2.3;39.0;47.2145018,-1.5397808
14265;LOIRE DROME ARDECHE;30163;ST ETIENNE BELLEVUE;11, PLACE BELLEVUE;Caisse d'Epargne;ChIJv-nYoTOp9UcRd-BwWoWmxjM;2.7;39.0;45.4162385,4.3939923
17515;ILE DE FRANCE;92;CHAMPIGNY MAIRIE;71, RUE JEAN JAURÈS;Caisse d'Epargne;ChIJjeCsc60N5kcRXszhhYYBWt8;2.3;39.0;48.8145690,2.5084840
11315;PROVENCE ALPES CORSE REUNION;708;VIEUX PORT CANEBIERE;26 LA CANEBIERE;Caisse d'Epargne;ChIJ-_s5-bnAyRIRm-JplZVgv2g;2.3;39.0;43.2958969,5.3767454
17515;ILE DE FRANCE;401;MEAUX CENTRE;18, QUAI VICTOR HUGO;Caisse d'Epargne;ChIJH4SmrwOh6EcRHGbZo3wfLsg;1.8;39.0;48.9580499,2.8779485
18315;COTE D'AZUR;26;NICE GAMBETTA ROSSINI;65 BD GAMBETTA;Caisse d'Epargne;ChIJS5llSw7QzRIRQooWTDXSTsU;4.5;39.0;43.7013558,7.2558879
18315;COTE D'AZUR;151;TOULON AGUILLON;RUE GENERAL MICHEL AUDEOUD;Caisse d'Epargne;ChIJ7ajr-qIbyRIRpdyaP6VfsCg;4.4;39.0;43.1174500,5.9468173
13135;MIDI PYRENEES;93;SAINT JEAN;1 PLACE FRANCOIS MITTERRAND;Caisse d'Epargne;ChIJHRDAHIqirhIRHQmObBxJ8U8;2.7;39.0;43.6652440,1.5057109
17515;ILE DE FRANCE;60;COURBEVOIE;28, RUE DE BEZONS;Caisse d'Epargne;ChIJEdutqgll5kcRShsURvxmtTE;1.5;39.0;48.8959193,2.2493710
17515;ILE DE FRANCE;657;BEYNES;CENTRE CIAL LA PETITE MAULDRE;Caisse d'Epargne;ChIJDe__JYia5kcRCL4r61rjNZ8;3.1;39.0;48.8515534,1.8792648
17515;ILE DE FRANCE;50;ASNIÈRES;2, RUE DE LA CONCORDE;Caisse d'Epargne;ChIJI-m_kWVv5kcRCnwSzzeY8HI;2.2;39.0;48.9112759,2.2919030
17515;ILE DE FRANCE;521;DOMONT;9 BIS, AVENUE JEAN JAURÈS;Caisse d'Epargne;ChIJ9wG72ohC5kcR9l6CUE3haxk;2.5;39.0;49.0302529,2.3322491
11425;NORMANDIE;76208;ELBEUF;10 RUE DES MARTYRS;Caisse d'Epargne;ChIJR6OQ1tce4UcR9hxYDjQLf1g;3.3;39.0;49.2877304,1.0080696
17515;ILE DE FRANCE;24;PARIS PASSY;41, RUE DE PASSY;Caisse d'Epargne;ChIJ88jDJf5v5kcRLASQoKXGDvw;2.1;39.0;48.8577282,2.2804859
17515;ILE DE FRANCE;64;LES LILAS;135, RUE DE PARIS;Caisse d'Epargne;ChIJe5BkgAlt5kcRt5c143w8yvI;2.1;39.0;48.8800374,2.4164996
13135;MIDI PYRENEES;34;CASTANET TOLOSAN;2 RUE DU STADE;Caisse d'Epargne;ChIJQSULrUu-rhIR4JnpKyxu67Y;1.8;39.0;43.5154199,1.4993250
11315;PROVENCE ALPES CORSE REUNION;149;AVIGNON VERNET;110 RUE J VERNET;Caisse d'Epargne;ChIJDY-_II_rtRIRFZ7_GNisXYg;3.4;38.0;43.9451717,4.8052880
15135;GRAND EST EUROPE;60;HAGUENAU HOUBLON;117, GRAND' RUE;Caisse d'Epargne;ChIJ9ZBB2tjqlkcRaSGu_pexdkw;2.7;38.0;48.8164447,7.7918546
10107;BRED-Banque Populaire;00335;VILLEPARISIS;5, pl du Marché;Banque Populaire;ChIJK0CxBiAX5kcRNJjzZ9I-gq4;2.5;38.0;48.9511158,2.6015226
14265;LOIRE DROME ARDECHE;30453;MONTELIMAR SUD;136, AVENUE JEAN JAURES;Caisse d'Epargne;ChIJPzjIDD5rtRIRl5UkdB9aPmY;2.9;38.0;44.5427117,4.7464905
17515;ILE DE FRANCE;8;PARIS CADET;17, RUE CADET;Caisse d'Epargne;ChIJh-arhT9u5kcRkkDqIqYoyZU;1.6;38.0;48.8760290,2.3437012
10107;BRED-Banque Populaire;00201;ALFORTVILLE;156, rue Paul Vaillant Couturier;Banque Populaire;ChIJt1LcMwVz5kcRQwHvE0r7l98;1.5;38.0;48.8059256,2.4185629
17515;ILE DE FRANCE;181;SCEAUX HOUDAN;14, AVENUE DE CAMBERWELL;Caisse d'Epargne;ChIJHdCIhcpw5kcRZ2avwWmazEE;1.8;38.0;48.7787425,2.2941024
13335;AQUITAINE POITOU-CHARENTES;33145;LE BOUSCAT;12, PLACE GAMBETTA;Caisse d'Epargne;ChIJT4XMyB8oVQ0RcV5TrvngZ6c;2.9;38.0;44.8658208,-0.6004860
11315;PROVENCE ALPES CORSE REUNION;226;AIX FONTAINE D'ARGENT;5 AVENUE DES INFIRMERIES;Caisse d'Epargne;ChIJa6_o1vONyRIRM8WYapYOTrM;2.7;38.0;43.5162135,5.4628014
17515;ILE DE FRANCE;551;MANTES CASTOR;66-68, RUE CASTOR;Caisse d'Epargne;ChIJ7WBdNqy_5kcRGqsCBllRq3g;1.9;38.0;48.9908937,1.7120846
11315;PROVENCE ALPES CORSE REUNION;161;PRADO PERIER;115 AVENUE DU PRADO;Caisse d'Epargne;ChIJM3mpyqzAyRIRPbMfPLzcRCo;2.0;38.0;43.2803095,5.3874001
18315;COTE D'AZUR;12;NICE ARSON;52 RUE BONAPARTE;Caisse d'Epargne;ChIJhfwAicfazRIRpa1OuodCnpY;2.7;38.0;43.7003267,7.2870160
13135;MIDI PYRENEES;90;VILLENEUVE TOLOSANE;4, RUE SAINT-LAURENT;Caisse d'Epargne;ChIJ2Y2S-g23rhIRy0mDBOpvAIc;2.0;38.0;43.5230800,1.3423146
13135;MIDI PYRENEES;25;TOULOUSE AUCAMVILLE;26, BOULEVARD HENRY GAUSSENS;Caisse d'Epargne;ChIJla1dLI-krhIRN8onBFSWUEg;1.9;38.0;43.6619200,1.4319486
10207;Banque Populaire Rives de Paris;00012;VILLEJUIF;141, rue Jean Jaurès;Banque Populaire;ChIJW0vW-ONz5kcR1zTU6Hc5HeY;3.0;38.0;48.7900012,2.3670383
18715;AUVERGNE-LIMOUSIN;112;LIMOGES ISLY;12 RUE D'ISLY;Caisse d'Epargne;ChIJj3iifrw0-UcRyEnqTXbxuYw;3.4;38.0;45.8335128,1.2634978
17515;ILE DE FRANCE;38;PARIS MALESHERBES;37, RUE JOUFFROY D'ABBANS;Caisse d'Epargne;ChIJey1za7tv5kcRsQAH4rR9iMs;3.0;38.0;48.8855581,2.3086006
13807;Banque Populaire Grand Ouest;10972;CHALLANS CM;11, place Charles De Gaulle;Banque Populaire;ChIJY4hJAHmrBUgRYZbNAPAXN9w;4.2;37.0;46.8463746,-1.8791609
17515;ILE DE FRANCE;333;BRIE-COMTE-ROBERT;1, RUE DE LA MADELEINE;Caisse d'Epargne;ChIJCbs16xwI5kcREjShBmMGRRc;2.8;37.0;48.6932842,2.6100304
13825;RHONE ALPES;30237;CALUIRE;51, RUE JEAN MOULIN;Caisse d'Epargne;ChIJVa10PM3q9EcRtxISScw8OFE;2.1;37.0;45.8000912,4.8478369
17515;ILE DE FRANCE;172;LA DÉFENSE;13-14,  PLACE DE LA DÉFENSE;Caisse d'Epargne;ChIJtb_P-QRl5kcRhbhocoiua3g;1.8;37.0;48.8910861,2.2425659
13825;RHONE ALPES;30252;PROVENCE;1065, ROUTE NATIONALE;Caisse d'Epargne;ChIJl3kKBT2F9EcRc8qC3eynQDY;2.7;37.0;45.9857650,4.7183140
14505;LOIRE CENTRE;270;SAINT CYR SUR LOIRE;160, RUE VICTOR HUGO;Caisse d'Epargne;ChIJzRXtUnbV_EcRpgHaqqVuIo0;2.6;37.0;47.4098766,0.6671205
15135;GRAND EST EUROPE;54486;NANCY POINT CENTRAL;32, RUE SAINT DIZIER;Caisse d'Epargne;ChIJvwhMtG2YlEcRyPoh-04zQc4;2.1;37.0;48.6905591,6.1825013
17515;ILE DE FRANCE;251;CORBEIL-ESSONNES;10 -12 PLACE DU COMTE HAYMON;Caisse d'Epargne;ChIJK8ZTkCrn5UcR_0r6EtyFm34;1.9;37.0;48.6128849,2.4821900
17515;ILE DE FRANCE;82;BOBIGNY;9, RUE CARNOT;Caisse d'Epargne;ChIJs8R1fsVs5kcR3or_tctQAbU;1.9;37.0;48.9068894,2.4509215
17515;ILE DE FRANCE;72;PANTIN EGLISE;16, PLACE DE L'EGLISE;Caisse d'Epargne;ChIJmyl-Vqpt5kcRcc1X9RI9iTE;2.3;37.0;48.8923948,2.4129226
17515;ILE DE FRANCE;2;PARIS BASTILLE;30, RUE SAINT-ANTOINE;Caisse d'Epargne;ChIJF6V-mf9x5kcRELeHTVV_r-0;3.1;37.0;48.8539633,2.3654256
13825;RHONE ALPES;30236;CROIX ROUSSE;124,BOULEVARD DE LA CROIX ROUSSE;Caisse d'Epargne;ChIJRQEX1Bzr9EcRZxtv8wCOuyI;1.7;37.0;45.7738574,4.8281421
13807;Banque Populaire Grand Ouest;00052;NANTES ROND POINT RENNES;6, bd Lelasseur;Banque Populaire;ChIJ59pX-CXsBUgRe5P1LXYpW7U;4.1;37.0;47.2332392,-1.5665390
17515;ILE DE FRANCE;287;YERRES;RUE GUSTAVE CAILLEBOTTE;Caisse d'Epargne;ChIJI2sJUPUK5kcRCAHC2Kqt-t0;2.0;37.0;48.7131740,2.4891330
17515;ILE DE FRANCE;556;NOISY-LE-GRAND CENTRE;50, RUE DU DOCTEUR JEAN VAQUIER;Caisse d'Epargne;ChIJ-YgO5gMO5kcRK3zd3gkLS4k;2.0;37.0;48.8475955,2.5526551
17515;ILE DE FRANCE;23;PARIS SAINT-CHARLES;123, RUE SAINT-CHARLES;Caisse d'Epargne;ChIJC3xa7w5w5kcRaSTi_ODkt7o;2.1;37.0;48.8441830,2.2836023
17515;ILE DE FRANCE;30;PARIS LA FOURCHE;2, AVENUE DE SAINT-OUEN;Caisse d'Epargne;ChIJxRk3o1Ju5kcRewzS_7ybO9Y;1.3;37.0;48.8873275,2.3258916
17515;ILE DE FRANCE;36;PARIS AVRON;30, RUE D'AVRON;Caisse d'Epargne;ChIJlddwxXly5kcR8Nbnzyykaag;1.6;37.0;48.8517302,2.4013117
17515;ILE DE FRANCE;525;ENGHIEN-LES-BAINS;2, RUE DE MORA;Caisse d'Epargne;ChIJv6AgMI1o5kcRUtd0CiCmmzk;2.2;37.0;48.9698589,2.3083280
17515;ILE DE FRANCE;155;STAINS;28, AVENUE LOUIS BORDES;Caisse d'Epargne;ChIJs2Nx3edr5kcRmeNIlSeW2pI;1.8;37.0;48.9551274,2.3856303
17515;ILE DE FRANCE;79;VITRY-SUR-SEINE;1, AVENUE DU GÉNÉRAL LECLERC;Caisse d'Epargne;ChIJHY1qxZZz5kcRpyl8qe-_BaA;2.2;37.0;48.7904504,2.3916067
13825;RHONE ALPES;30355;DIVONNE LES BAINS;24, AVENUE DE GENEVE;Caisse d'Epargne;ChIJUymWlfldjEcRSReXoM0MdrM;2.8;36.0;46.3551592,6.1383376
13807;Banque Populaire Grand Ouest;00744;LE MANS CENTRE;40, ave du Général de Gaulle;Banque Populaire;ChIJNUM7stOI4kcRKxd8J_noGqw;2.8;36.0;48.0043653,0.1995902
11315;PROVENCE ALPES CORSE REUNION;220;TRETS;10 AVENUE MIRABEAU;Caisse d'Epargne;ChIJN3uy7k2cyRIRu5GEWY6hYqA;2.5;36.0;43.4517186,5.6801491
13335;AQUITAINE POITOU-CHARENTES;33120;BORDEAUX LES BEAUX ARTS;RUE BONNAFFE;Caisse d'Epargne;ChIJe9MNI-gnVQ0R9SWhYy4UEWc;2.2;36.0;44.8391896,-0.5823916
15135;GRAND EST EUROPE;57350;HAYANGE;15, RUE DE LA FLATTE;Caisse d'Epargne;ChIJcRjkm6ovlUcRW18rEJGIjv8;2.6;36.0;49.3287556,6.0632714
17515;ILE DE FRANCE;274;VIGNEUX-SUR-SEINE;2, RUE ROGER SALENGRO;Caisse d'Epargne;ChIJUeX-s1p15kcRRWLdnSvy5aM;1.7;36.0;48.7032590,2.4314530
13485;LANGUEDOC ROUSSILLON;186;BEZIERS CLEMENCEAU;20, AVENUE GEORGES CLEMENCEAU;Caisse d'Epargne;ChIJTwqDRooOsRIRGTnV98LMOLk;2.6;36.0;43.3456145,3.2168977
13507;Banque Populaire du Nord;07035;Banque Populaire du Nord;847, avenue de la République;Banque Populaire;ChIJJRJQCxgqw0cRlsnIuddhI40;2.4;36.0;50.6588991,3.0907235
14445;BRETAGNE-PAYS DE LOIRE;22177;DINAN;4, RUE CHATEAUBRIAND;Caisse d'Epargne;ChIJs5OD-hiKDkgRpTMNk_Vt-gA;2.1;36.0;48.4536122,-2.0486796
18315;COTE D'AZUR;172;LE BEAUSSET;2 PLACE DU GENERAL DE GAULLE;Caisse d'Epargne;ChIJWdLIv7kIyRIRmHxTGR5SeQI;3.8;36.0;43.1972437,5.8022233
42559;Crédit Coopératif;55;RENNES;20, rue de l'Alma;Credit Cooperatif;ChIJo-_MSsrfDkgRto857mM26to;2.5;36.0;48.1031663,-1.6771113
17515;ILE DE FRANCE;100;PARIS DIDEROT;25 BIS BOULEVARD DIDEROT;Caisse d'Epargne;ChIJh2sCKQVy5kcRYqjSRBT6Sxg;2.1;36.0;48.8461507,2.3749255
13807;Banque Populaire Grand Ouest;00636;NANTES EST ENTREPRISES;1, ave de Josselin;Banque Populaire;ChIJja1B7KnvBUgRE4JcHULCLyk;3.5;36.0;47.2488292,-1.5152894
18315;COTE D'AZUR;20;NICE MASSENA;6 PLACE MASSENA;Caisse d'Epargne;ChIJL_u81qPazRIRkzMBKiZwztE;3.1;36.0;43.6962478,7.2709952
